Metabolite,LibraryID,Precursor_Mass,Network_Number,RTConsensus
4013_i,NA,518.38 OR 769.06,NA,6.5646
4017_i,NA,636.46 OR 658.47,69,6.5764
4018_i,NA,444.33,NA,6.5763
4020_i,NA,746.54 OR 747.05 OR 768.56,NA,6.580166666666666
4021_i,NA,460.42 OR 476.41,248,6.580550000000001
4022_i,NA,403.15,NA,6.5493
4023_i,NA,584.38,769,5.2279
4025_i,NA,731.52,2780,6.5907
4028_i,NA,399.27 OR 416.3 OR 421.26,1444 OR 2717,6.586166666666666
4029_i,NA,449.29,7071,6.5927
4031_i,NA,205.12,3863,6.5906
4032_i,NA,862.59,1090,6.6
4034_i,NA,265.25,25,6.6042
4035_i,NA,867.54 OR 890.62,267 OR 360,6.6045
4036_i,NA,297.28 OR 315.29 OR 332.32,782,6.6054
4037_i,NA,709.51,671,6.6208
4039_i,NA,325.21 OR 393.2,3998,6.6114
4040_i,NA,165.09,NA,6.6412
4041_i,NA,443.32 OR 465.3,NA,6.62085
4043_i,NA,263.24 OR 281.25,249,6.6318
4044_i,NA,450.27 OR 462.31,414,6.6328499999999995
4045_i,NA,569.48 OR 591.46,25,6.650399999999999
4049_i,NA,245.23,1144,6.6866
4053_i,NA,499.38 OR 504.33,351,6.668100000000001
4055_i,NA,826.58 OR 848.59,194,6.6695
4056_i,NA,849.1,NA,6.6533
4058_i,NA,745.52 OR 767.53,1613,6.6724
4063_i,NA,724.53,NA,6.6319
4067_i,NA,427.36 OR 445.37 OR 463.38 OR 485.36 OR 492.41 OR 547.34,414 OR 459,6.6963333333333335
407_i,NA,195.08 OR 196.06 OR 218.04,84,0.8169333333333333
4079_i,NA,299.26 OR 313.27 OR 330.3 OR 335.26 OR 351.23,1675,6.71312
4081_i,NA,413.34,964,6.7127
4082_i,NA,418.29,2660,6.7137
4089_i,NA,805.07,NA,6.7086
4090_i,NA,643.97 OR 665.48,69 OR 5192,6.7222
4093_i,NA,819.59,NA,6.7121
4094_i,NA,782.56 OR 783.06 OR 804.57,534,6.727233333333333
4095_i,NA,527.71,534,6.7382
4096_i,NA,912.67 OR 934.69,NA,6.7371
4097_i,NA,418.34 OR 468.32,2295,6.7407
4098_i,NA,440.33,1734,6.7771
4099_i,NA,544.38 OR 549.34,3021,6.7623999999999995
41_i,NA,189.01,NA,0.3628
4101_i,NA,620.44 OR 669.47,NA,6.7646999999999995
4103_i,NA,539.41 OR 630.42,179,6.76485
4104_i,NA,572.42,NA,6.7698
4106_i,NA,491.31,NA,6.7733
4107_i,NA,775.57 OR 776.07 OR 797.58,NA,6.7684
4108_i,NA,856.1,165,6.8565
4109_i,NA,683.81 OR 708.84,NA,6.77625
411_i,NA,213.07,NA,0.8267
4111_i,NA,523.05,3349,6.7834
4112_i,NA,491.37 OR 513.39,1109,6.7827
4113_i,NA,675.22 OR 684.15,1613,6.79105
4114_i,NA,244.19,2732,6.7963
4115_i,NA,630.45 OR 636.48,655,6.7993500000000004
4116_i,NA,740.48,NA,6.8164
4118_i,NA,625.5 OR 647.49,262 OR 1143,6.80245
4121_i,NA,226.18,NA,6.8188
4124_i,NA,228.2,801,6.7988
4125_i,NA,557.41,NA,6.769
4126_i,NA,463.31,NA,6.822
4127_i,NA,449.14,NA,6.8247
4128_i,NA,806.57 OR 828.55 OR 844.52,376,6.820966666666667
4129_i,NA,703.58 OR 725.56,360,6.8238
4130_i,NA,834.6 OR 856.58,360,6.83065
4131_i,NA,718.5 OR 742.5,NA,6.8343
4133_i,NA,508.38 OR 586.43,1554,6.8399
4134_i,NA,445.33,6682,6.8086
4136_i,NA,501.38 OR 518.41 OR 523.36,1591,6.842033333333333
4137_i,NA,731.54 OR 732.04 OR 753.55,4217,6.8432
4139_i,NA,1261.76 OR 1283.75,125,6.8464
414_i,NA,318.17 OR 331.2,1199 OR 3579,0.8223
4140_i,NA,395.22,171,6.8117
4141_i,NA,614.46 OR 913.17,NA,6.84845
4142_i,NA,817.56,151,6.8729
4143_i,NA,576.41,NA,6.8412
4150_i,NA,443.35,NA,6.8683
4151_i,NA,640.52,679,6.8811
4153_i,NA,411.33 OR 478.39,NA,6.8652
4154_i,NA,855.6,NA,6.8531
4156_i,NA,483.35,NA,6.8797
4157_i,NA,548.73,47,5.6264
4158_i,NA,782.57 OR 804.55,360,6.872999999999999
4159_i,NA,710.03,NA,6.8953
416_i,NA,190.05 OR 207.08 OR 208.06 OR 230.04 OR 246.02 OR 252.02 OR 437.1,189 OR 284 OR 1870,0.8253285714285714
4160_i,NA,561.74,3680,6.8707
4161_i,"Candidate Dihydroxylated bile acid (delta mass -54.0111; sirius atomic difference: -3C, -2H, -1O; buddy atomic difference: -3C, -2H, -1O)",339.29 OR 645.47,795,6.8807
4162_i,NA,334.31 OR 384.33,2027,6.885
4163_i,NA,252.88 OR 320.86,5,6.891400000000001
4165_i,NA,811.58 OR 834.09,534,6.896599999999999
4166_i,NA,547.06 OR 812.08,534,6.9045000000000005
4168_i,NA,827.1 OR 848.61,NA,6.9128
4169_i,NA,849.11,NA,6.8991
4170_i,NA,558.4 OR 563.36,3021,6.9166
4173_i,NA,511.3,NA,6.9226
4174_i,NA,489.32,84,6.9242
4175_i,NA,790.06,534,6.9403
4176_i,NA,595.49 OR 617.48,97 OR 2446,6.930999999999999
4177_i,NA,557.08,NA,6.9331
4178_i,NA,687.51 OR 709.53,655,6.93515
4179_i,NA,694.5 OR 767.55,69 OR 671,6.93585
4180_i,NA,804.59 OR 805.09 OR 826.6,NA,6.955
4182_i,NA,670.53,1214,7.006
4189_i,NA,801.69,NA,7.0453
419_i,NA,167.05,189,0.8286
4191_i,"Candidate Dihydroxylated bile acid (delta mass 21.0486; sirius atomic difference: 8H, 1N, -2O, 1P; buddy atomic difference: 2C, 3H, 3N, -3O)",413.34 OR 414.35 OR 432.36 OR 454.34,414 OR 1734 OR 5118,6.97325
4192_i,NA,542.4,NA,6.9828
4193_i,NA,749.45,1933,6.9799
4194_i,NA,744.49,1990,6.9859
4198_i,NA,783.08,NA,7.0099
42_i,NA,113.03 OR 152.06,NA,0.3688
4200_i,NA,815.7 OR 837.68,26 OR 1365,6.9936
4201_i,NA,527.73,NA,7.0043
4202_i,NA,158.96 OR 388.85,5,7.0238
4204_i,NA,760.56,1613,7.0463
4205_i,NA,863.11 OR 884.62,NA,7.0314
4207_i,NA,572.4 OR 577.35,1805 OR 2966,7.0440000000000005
4209_i,NA,665.5 OR 738.55,655 OR 2287,7.063000000000001
421_i,NA,309.14,1378,0.9152
4210_i,NA,408.37 OR 799.68,1788,7.06505
4212_i,NA,771.65,332,7.1321
4215_i,NA,841.1,534,7.0742
4216_i,NA,364.34,NA,7.029
4217_i,NA,472.4 OR 477.36,1636,7.0985
4219_i,NA,818.58 OR 819.09 OR 840.6,534,7.099233333333333
4221_i,"Candidate Monohydroxylated bile acid (delta mass 46.0569; sirius atomic difference: 6C, 6H, -2O; buddy atomic difference: 6C, 6H, -2O)",423.36 OR 458.4,3350,7.1019000000000005
4222_i,NA,551.73,2780,7.0977
4223_i,NA,576.42 OR 856.12,NA,7.1101
4224_i,NA,796.57,671,7.1228
4225_i,NA,443.35 OR 461.36,2725,7.12535
4227_i,NA,833.61 OR 834.11 OR 855.62,NA,7.135066666666667
4228_i,NA,216.92,NA,7.1418
4229_i,NA,109.1 OR 181.12,1987,7.14495
423_i,NA,190.1 OR 399.24,NA,0.8321000000000001
4231_i,NA,823.68,NA,7.1129
4232_i,NA,579.46,NA,7.1527
4234_i,NA,425.31 OR 447.29,248,7.1645
4235_i,NA,811.59,1613,7.185
4236_i,NA,812.1,NA,7.1875
4237_i,NA,852.71 OR 855.74 OR 877.72,1711 OR 7019,7.168266666666667
4238_i,NA,800.68,NA,7.1702
424_i,NA,216.1 OR 281.02,2489,0.83275
4240_i,NA,869.7,NA,7.1719
4242_i,NA,557.48 OR 586.43,25 OR 926,7.1793499999999995
4244_i,NA,825.7 OR 849.69 OR 867.68,NA,7.180133333333333
4249_i,NA,902.4 OR 907.35,843,7.187049999999999
4251_i,NA,547.07,NA,7.1877
4252_i,NA,827.71 OR 851.71,1788,7.18825
4253_i,NA,797.66,NA,7.1814
4257_i,NA,903.74,NA,7.2005
4258_i,NA,853.73,NA,7.2076
426_i,NA,421.16,NA,0.8307
4260_i,NA,207.12,NA,7.2635
4261_i,NA,352.29,NA,7.2177
4262_i,NA,295.26 OR 312.29,92 OR 6371,7.22195
4263_i,NA,324.25,NA,7.2247
4265_i,NA,166.1,1144,7.1897
4266_i,NA,415.21 OR 432.24,1691,7.23865
4267_i,NA,648.48 OR 726.53,5834,7.24355
4268_i,NA,767.57 OR 789.58,2287,7.2442
427_i,NA,245.15 OR 250.13,1166,0.8339
4270_i,NA,584.26 OR 585.27,NA,7.2531
4272_i,NA,134.07,NA,7.2537
4274_i,NA,825.59 OR 847.61,671,7.26555
4275_i,"Candidate Dihydroxylated bile acid (delta mass 175.1277; sirius atomic difference: 3C, 13H, 9N; buddy atomic difference: 14C, 13H, 3N, -3O) OR Candidate Trihydroxylated bile acid (delta mass 142.1309; sirius atomic difference: 16C, 14H, -4O; buddy atomic difference: 16C, 14H, -4O)",551.42 OR 567.42 OR 568.43 OR 584.42,133 OR 1003 OR 1367,7.27435
4277_i,"Candidate Nonhydroxylated bile acid (delta mass 64.0671; sirius atomic difference: 6C, 8H, -1O; buddy atomic difference: 6C, 8H, -1O) OR Candidate Nonhydroxylated bile acid (delta mass 82.0786; sirius atomic difference: 6C, 10H; buddy atomic difference: 6C, 10H)",407.37 OR 425.38 OR 443.39 OR 460.42,248 OR 3350,7.290025
4278_i,NA,556.41,671,7.2921
4281_i,NA,804.08 OR 826.09,6723,7.30785
4282_i,NA,885.14,NA,7.2923
4283_i,NA,884.64,NA,7.2953
4284_i,NA,505.39 OR 527.4,1109,7.316
4285_i,NA,786.54,1990,7.3171
4286_i,NA,791.49,NA,7.3314
4287_i,NA,490.34,389,7.3277
4288_i,NA,473.32,389,7.3313
4291_i,NA,619.49 OR 654.53,262,7.3428
4292_i,NA,863.13,NA,7.3259
4293_i,NA,841.12 OR 862.63,NA,7.35405
4294_i,NA,566.42,NA,7.3749
4295_i,NA,205.12 OR 423.33,248 OR 3544,7.377766666666667
4298_i,NA,819.1 OR 840.61,4217,7.38795
4299_i,NA,551.75,NA,7.4066
4301_i,NA,723.54,655,7.4052
4302_i,NA,796.59 OR 797.09 OR 818.6,400 OR 2287,7.431666666666667
4303_i,NA,537.07,NA,7.4476
4304_i,NA,936.18,NA,7.4347
4305_i,NA,935.68,NA,7.4443
4306_i,NA,855.11,2771,7.4499
4308_i,NA,615.12,NA,7.468
4309_i,NA,832.6 OR 833.1 OR 854.61,NA,7.4754000000000005
431_i,NA,270.19 OR 274.12,2464,0.8350500000000001
4310_i,NA,774.58,2138,7.5274
4311_i,NA,561.08,NA,7.4834
4312_i,NA,424.33 OR 439.32,4234,7.496449999999999
4313_i,NA,914.16,NA,7.4773
4314_i,NA,892.15 OR 913.66,NA,7.4977
4315_i,NA,600.44,NA,7.5227
4316_i,NA,429.37 OR 445.37,414 OR 3920,7.5357
4318_i,NA,870.14 OR 891.65,NA,7.5378
4319_i,NA,780.71 OR 808.74,NA,7.551
4320_i,NA,842.72,5574,7.6043
4321_i,NA,848.12 OR 869.64,NA,7.5784
4322_i,NA,638.54,262,7.5798
4323_i,NA,571.09,NA,7.5964
4324_i,NA,756.54,NA,7.5578
4326_i,NA,752.56,655,7.5943
4327_i,NA,589.48 OR 606.51 OR 666.57,NA,7.624033333333333
4329_i,NA,825.61 OR 826.11 OR 847.62,400,7.629933333333333
4330_i,NA,649.14,NA,7.6314
4331_i,NA,958.65 OR 986.68,3009,7.643750000000001
4334_i,NA,556.42,NA,7.6516
4335_i,NA,964.7,NA,7.6277
4336_i,NA,943.18 OR 965.2,NA,7.6522
4337_i,NA,751.53 OR 805.57,NA,7.68485
4339_i,NA,785.56,1613,7.8491
434_i,NA,146.12 OR 248.11,189 OR 1152,0.83615
4342_i,NA,921.17,NA,7.7104
4343_i,NA,839.61 OR 861.62,993,7.695399999999999
4344_i,NA,970.71 OR 993.23,4148,7.7135
4345_i,NA,898.66 OR 920.67,NA,7.72295
4346_i,NA,804.1,NA,7.7287
4348_i,NA,781.58 OR 782.09 OR 803.6,655 OR 2138,7.7776
4349_i,NA,683.5 OR 1007.24,4418,7.8133
435_i,NA,229.06,143,0.8159
4350_i,NA,645.21,NA,7.8609
4351_i,NA,634.21 OR 683.17,NA,7.835100000000001
4352_i,NA,972.21 OR 994.22,NA,7.8604
4353_i,NA,575.77 OR 855.13,NA,7.8634
4356_i,NA,700.57 OR 722.55,761,7.9049
4357_i,NA,950.2,NA,7.9344
4359_i,NA,623.2,58,7.9346
436_i,NA,316.15,NA,0.8049
4360_i,NA,402.35 OR 417.34,2295,7.91755
4361_i,NA,832.62 OR 833.12 OR 854.63,655,7.920166666666667
4362_i,NA,618.51,NA,7.8929
4363_i,NA,663.48,NA,7.9212
4364_i,NA,431.35 OR 462.39,414 OR 1622,7.93065
4366_i,NA,585.43 OR 611.95,NA,7.93405
4367_i,NA,561.09,NA,7.9585
4368_i,NA,922.79 OR 948.8,2166 OR 2844,7.957599999999999
4369_i,NA,928.18,NA,7.9894
4370_i,NA,520.51 OR 538.52,761,7.9628499999999995
4371_i,NA,949.69,NA,7.9421
4372_i,NA,1043.76 OR 1044.26 OR 1066.77,58,7.969866666666666
4374_i,NA,638.54,NA,7.9436
4376_i,NA,585.49 OR 603.5 OR 620.53,317 OR 5009 OR 6891,7.971266666666667
4377_i,NA,927.68,1276,8.012
4378_i,NA,639.14 OR 985.23,NA,7.9834499999999995
438_i,NA,256.08,384,0.8061
4380_i,NA,811.11,655,8.0415
4382_i,NA,926.69 OR 948.7,NA,7.997850000000001
4383_i,NA,589.93,58,8.0829
4384_i,NA,906.17,1276,8.0383
4385_i,NA,641.51 OR 658.54,86,8.0154
4388_i,NA,701.85,NA,8.0401
4389_i,NA,716.57 OR 718.58,NA,8.04645
4390_i,NA,612.45,NA,8.0159
4391_i,NA,546.41,655,8.0678
4392_i,NA,734.58,NA,8.0968
4393_i,NA,883.65 OR 905.67,1276,8.07815
4394_i,NA,579.17 OR 601.19,NA,8.07945
4395_i,NA,548.07 OR 813.59,3259,8.090150000000001
4396_i,NA,813.08,3259,8.0908
4397_i,NA,827.71,NA,8.0944
4399_i,NA,851.71,NA,8.1003
44_i,NA,245,NA,0.3742
440_i,NA,373.17,NA,0.7868
4400_i,NA,825.69,NA,8.1005
4401_i,NA,239.15 OR 903.74 OR 919.71,1890,8.101666666666667
4402_i,NA,877.72 OR 893.7 OR 904.74,1890,8.1043
4403_i,NA,853.73 OR 869.7,NA,8.10575
4407_i,NA,852.71,7019,8.0983
4408_i,NA,102.09 OR 120.1,1144,8.10785
441_i,NA,588.34,NA,0.8828
4410_i,NA,895.71,NA,8.116
4411_i,NA,921.73,NA,8.1071
4412_i,NA,884.15,NA,8.0959
4413_i,NA,745.63 OR 787.62,1788,8.114550000000001
4414_i,NA,568.17 OR 590.18,NA,8.115400000000001
4415_i,NA,861.64,NA,8.1328
4416_i,NA,797.66 OR 813.63,NA,8.118099999999998
4417_i,NA,841.67,4462,8.1232
4419_i,NA,823.68 OR 867.68,NA,8.11855
442_i,NA,407.27,NA,0.8447
4420_i,NA,839.65,332,8.1352
4421_i,NA,147.98,NA,8.1293
4422_i,NA,144.98,3846,8.1315
4423_i,NA,103.96 OR 105.95,NA,8.133
4425_i,NA,171.99,NA,8.1344
4426_i,NA,136.11,NA,8.1385
4427_i,NA,146.98,NA,8.1372
4428_i,NA,153.14,NA,8.1462
4429_i,NA,835.67,NA,8.1403
4431_i,NA,113.07 OR 176.14,NA,8.1441
4432_i,NA,787.67 OR 809.65,26 OR 2478,8.14535
4434_i,NA,723.5 OR 728.51,504 OR 732,8.14765
4435_i,NA,762.53,504,8.1451
4436_i,NA,804.55 OR 872.54,151 OR 360,8.148299999999999
4437_i,NA,668.15,NA,8.1478
4438_i,NA,782.57,1714,8.1513
4439_i,NA,189.09,NA,8.1388
444_i,NA,405.14 OR 419.18,NA,0.84585
4441_i,NA,729.51 OR 742.52,732 OR 1233,8.1521
4442_i,NA,834.6 OR 856.58,376,8.1522
4443_i,NA,806.57 OR 828.55,376,8.15265
4444_i,NA,268.26,NA,8.1612
4445_i,NA,210.15 OR 254.25,2779,8.154
4446_i,NA,758.57,NA,8.1661
4447_i,NA,780.55 OR 796.52 OR 848.54,151 OR 360,8.1554
4448_i,NA,510.86 OR 578.85,5,8.15695
445_i,NA,123.04 OR 132.05 OR 197.09 OR 241.12,75 OR 1837 OR 1993,0.848975
4452_i,NA,442.87,5,8.1625
4453_i,NA,282.28,2779,8.1742
4454_i,NA,322.87 OR 374.88,5,8.1726
4456_i,NA,376.88,NA,8.167
4458_i,NA,777.03 OR 799.04,165,8.20125
4459_i,NA,354.93,924,8.1994
4461_i,NA,289.89,1438,8.2489
4462_i,NA,330.92 OR 357.88,1438 OR 7330,8.24195
4464_i,NA,108.52 OR 163.97,82,8.24465
4465_i,NA,307.9,NA,8.2472
4466_i,NA,172.96,3846,8.2524
4467_i,NA,158.97 OR 181.99,NA,8.26915
4468_i,NA,313.93 OR 326.94 OR 331.92,353 OR 1438,8.2726
4469_i,NA,171.04,856,8.289
447_i,NA,244.2,2489,0.855
4470_i,NA,123.04 OR 170.05,856,8.2844
4477_i,NA,255.94 OR 296.97,353,8.328050000000001
4479_i,NA,214,NA,8.3857
448_i,NA,270.13,NA,0.8162
449_i,NA,320.12,NA,0.8419
4490_i,NA,230.89 OR 248.9 OR 312.94,353 OR 3062,8.347900000000001
4494_i,NA,289.93,NA,8.343
4495_i,NA,214.92 OR 298.88,3062,8.3583
4498_i,NA,282.91,1844,8.3779
45_i,NA,204.98,NA,0.3645
4503_i,NA,239.97 OR 257.98 OR 280.99,353,8.3668
4505_i,NA,171.01,856,8.3763
4507_i,NA,255.94,353,8.376
4509_i,NA,350.89 OR 366.87,NA,8.387
4511_i,NA,246.86 OR 314.85,24 OR 353,8.416699999999999
4512_i,NA,265.9 OR 288.92,4228,8.401
4514_i,NA,355.88 OR 417.85,353 OR 7330,8.3101
4515_i,NA,260.92,4228,8.3997
452_i,NA,763.32 OR 778.32,125,0.85295
4521_i,NA,169.98,NA,8.4516
4522_i,NA,236.94,1930,8.4604
4526_i,NA,321.89,NA,8.4832
4528_i,NA,317.9,353,8.4818
4530_i,NA,272.94 OR 275.89 OR 303.88,353,8.463933333333333
4531_i,NA,254.95,104,8.5283
4544_i,NA,304.89,353,8.5832
4548_i,NA,131.97 OR 177.98,41,8.58685
4552_i,NA,359.82 OR 404.82 OR 431.78,2588,8.604866666666666
4553_i,NA,247.94 OR 258.89,353 OR 4228,8.59465
4557_i,NA,290.91 OR 307.9,1438 OR 2283,8.63975
4559_i,NA,481.73,NA,8.6477
456_i,NA,214.05,NA,0.8561
4580_i,NA,276.9,353,8.6259
4581_i,NA,246.86 OR 263.87 OR 264.87 OR 281.88 OR 318.79 OR 336.8,24 OR 353,8.708683333333333
4588_i,NA,135.95,NA,8.8099
459_i,NA,186.08 OR 380.18,888,0.8613
4596_i,NA,314.85,NA,8.781
4597_i,NA,175.99,41,8.7803
4599_i,NA,163.94,NA,8.8312
4603_i,NA,162.96,NA,8.8677
4606_i,NA,212.94,NA,8.8688
4607_i,NA,134.96,3566,8.8443
467_i,NA,407.1,NA,0.8817
468_i,NA,385.12,4434,0.8485
47_i,NA,213.12 OR 247.13,189,0.37270000000000003
470_i,NA,157.09 OR 197.08,1837 OR 2694,0.8325
471_i,NA,332.13 OR 337.09 OR 353.06,928,0.8667666666666667
473_i,NA,195.16,669,0.8824
475_i,NA,532.17 OR 549.19 OR 554.15,499,0.8746666666666667
478_i,NA,167.12 OR 190.09,NA,0.87565
479_i,NA,360.13,6313,0.8685
48_i,NA,226.13 OR 325.11,207,0.373
481_i,NA,358.16,NA,0.8613
482_i,NA,292.1,NA,0.8907
483_i,NA,1077.42 OR 1094.45,1736,0.8801
49_i,NA,195.08 OR 230.1,2791,0.37685
492_i,NA,139.04,NA,0.8537
493_i,NA,253.12,5614,0.86
497_i,NA,267.18,NA,0.8842
498_i,NA,273.14 OR 302.14 OR 318.2,1199 OR 1200 OR 2357,0.8905
5_i,NA,189.12 OR 205.12,NA,0.33840000000000003
50_i,NA,208.1,NA,0.3644
501_i,NA,697.3,125,0.8881
502_i,NA,686.34,5918,0.9033
508_i,NA,216.12,2489,0.9376
511_i,NA,229.16 OR 423.22,189 OR 2516,0.8974
516_i,NA,165.05 OR 172.1 OR 183.07 OR 200.09 OR 215.09,482 OR 2489 OR 2694 OR 2975,0.89928
518_i,NA,280.13,NA,0.9163
519_i,NA,113.06 OR 254.14,2905 OR 5614,0.90455
52_i,NA,269.09 OR 559.15,284,0.382
521_i,NA,185.08,545,0.8585
522_i,NA,208.03,NA,0.8665
525_i,NA,259.2 OR 304.19,3,0.9087000000000001
526_i,NA,202.11 OR 315.19,545 OR 1347,0.90985
527_i,NA,284.15,768,0.781
529_i,NA,164.03 OR 182.04,NA,0.914
53_i,NA,183.11 OR 186.11,5746,0.38280000000000003
530_i,NA,389.13,1405,0.9549
531_i,NA,173.07,990,0.9939
534_i,NA,285.13,2923,0.941
535_i,NA,201.06 OR 362.16,41 OR 300,0.9175
536_i,NA,384.14,NA,0.9206
537_i,NA,246.11,2489,0.922
539_i,NA,207.06,NA,0.8993
541_i,NA,486.34,526,0.9635
545_i,NA,211.11 OR 229.12 OR 479.21,490,0.9285333333333333
550_i,NA,328.1,NA,0.903
551_i,NA,411.16,338,0.9446
553_i,NA,288.1,NA,0.9558
555_i,NA,322.21 OR 359.23,858 OR 5753,0.9385
556_i,NA,202.1 OR 271.08 OR 293.06,669,0.9390999999999999
557_i,NA,223.11,424,0.9639
560_i,NA,334.67 OR 343.67,2626 OR 5555,0.9428
561_i,NA,230.16,143,0.9343
562_i,NA,247.11,1870,0.9032
570_i,NA,451.21,NA,0.956
571_i,NA,429.22,2259,0.9608
572_i,NA,199.1,41,1.0514
574_i,NA,275.14 OR 311.16,NA,0.96105
575_i,NA,136.04 OR 382.05,NA,0.9628
577_i,NA,456.21,NA,0.9749
578_i,NA,267.13 OR 312.19,491,0.9681500000000001
581_i,NA,286.14,6558,1.0153
582_i,NA,209.14,4076,1.0491
583_i,NA,250.04 OR 266.03 OR 267.06,NA,0.9770666666666666
584_i,NA,580.27,1198,0.9347
585_i,NA,357.21,2562,0.9199
586_i,NA,236.06,384,0.9478
587_i,NA,191.09 OR 197.08 OR 241.11,75 OR 800,0.9820000000000001
588_i,NA,274.18,NA,0.9287
589_i,NA,175.09,1749,0.9536
59_i,NA,231.07 OR 253.05,NA,0.3901
590_i,NA,280.05 OR 285 OR 297.08,769 OR 2923,0.9876
591_i,NA,293.16,669,0.9833
592_i,NA,303.19 OR 305.17,2357 OR 3545,0.99095
598_i,NA,187.18,NA,0.986
599_i,NA,279.21,NA,0.99
6_i,NA,139 OR 175.02 OR 193.03 OR 210.06 OR 215.02 OR 230.99,199 OR 1719,0.34
60_i,NA,253.13 OR 270.16 OR 275.11 OR 291.08,207 OR 4414,0.39015
600_i,NA,183.11,NA,1.0233
601_i,NA,230.14,NA,0.9555
604_i,NA,393.22 OR 415.21,985 OR 1207,1.0042
607_i,NA,264.18 OR 334.2,1942,1.00885
608_i,NA,136.06,3108,1.0322
609_i,NA,280.15,NA,1.0256
61_i,NA,121.06 OR 138.09 OR 292.2,733,0.3906
610_i,NA,197.07 OR 320.08,NA,1.0108
613_i,NA,286.18,NA,1.0112
617_i,NA,187.11,927,1.0353
618_i,NA,144.08 OR 313.12,1447,1.02095
621_i,NA,236.1 OR 263.05 OR 386.2,430 OR 1291 OR 5552,1.0223333333333333
622_i,NA,173.08,NA,1.0134
623_i,NA,205.08,NA,0.9882
624_i,NA,169.1,NA,1.0062
63_i,NA,126.02 OR 196.06,442 OR 2010,0.39244999999999997
631_i,NA,367.15,452,1.0555
632_i,NA,283.17,NA,1.0334
633_i,NA,257.09,4903,1.0624
634_i,NA,254.99,384,1.0611
636_i,NA,158.08,NA,1.0211
638_i,NA,155.12 OR 302.16,4053,1.01985
641_i,NA,241.06 OR 336.01,75,1.0426
642_i,NA,132.08 OR 190.08,189,1.03635
643_i,NA,118.07 OR 170.06 OR 189.07,927 OR 3821 OR 4143,1.0418666666666667
644_i,NA,206.1 OR 298.1,284 OR 927,1.0419
65_i,NA,218.05,NA,0.3998
650_i,NA,711.25,3883,1.0107
651_i,NA,716.2,NA,1.0759
658_i,NA,159.09,2473,1.0539
66_i,NA,146.12 OR 174.11,2041,0.39454999999999996
660_i,NA,188.07 OR 205.1 OR 221.09 OR 227.08 OR 243.05 OR 289.05 OR 431.17,927 OR 1854 OR 3225,1.0481142857142858
661_i,NA,238.07,1291,1.0728
663_i,NA,144.07,NA,1.085
665_i,NA,327,NA,1.0327
666_i,NA,264.16,NA,1.0329
67_i,NA,306.08,3590,0.4009
675_i,NA,337.14,NA,1.1147
676_i,NA,258.01 OR 305.02,1666,1.0615
678_i,NA,549.22,3225,1.0174
679_i,NA,231.13 OR 422.21,NA,1.0775000000000001
68_i,NA,136.04 OR 153.07 OR 166.05 OR 271.09,284,0.39944999999999997
682_i,NA,174.06 OR 214.05,1170,1.07935
683_i,NA,160.1,114,1.0775
684_i,NA,135.06,3108,1.15125
685_i,NA,345.13 OR 367.11,NA,1.08845
687_i,NA,704.35 OR 726.33,2553,1.09035
691_i,NA,306.15,NA,1.063
694_i,NA,274.07 OR 291.1 OR 296.06,75,1.1127
699_i,NA,283.09 OR 301.1 OR 323.09,183,1.1147333333333334
701_i,NA,239.15 OR 256.18,3697,1.12605
704_i,NA,192.03,NA,1.1214
709_i,NA,354.12 OR 592.28,NA,1.1311
711_i,NA,324.14 OR 368.13 OR 378.06 OR 390.11 OR 422.05 OR 452.08 OR 463.07 OR 735.25 OR 757.23,20 OR 816 OR 822,1.1333111111111112
715_i,NA,212.14,NA,1.0966
72_i,NA,193.13 OR 201.12,NA,0.40185
723_i,NA,261.09,2149,1.1424
727_i,NA,372.24 OR 399.26,NA,1.1477
729_i,NA,211.06 OR 234.13,6157,1.14985
73_i,NA,186.08,5530,0.3968
730_i,NA,447.22,1331,1.1508
734_i,NA,283.07,NA,1.1435
735_i,NA,130.07,3608,1.0509
736_i,NA,300.1,150,1.1494
740_i,NA,336.11 OR 394.11,1207,1.16035
741_i,NA,177.07,NA,1.1464
743_i,NA,153.1 OR 277.12 OR 295.13 OR 390.19,857 OR 4300,1.165375
744_i,NA,253.13 OR 270.16,397,1.16675
747_i,NA,203.04,927,1.22
749_i,NA,183.07,NA,1.2201
751_i,NA,181.06,3076,1.1328
757_i,NA,217.16,1753,1.1711
759_i,NA,254.09,NA,1.1644
76_i,NA,415.18 OR 437.16,207,0.41005
761_i,NA,356.09,362,1.1452
763_i,NA,287.21,752,1.1533
764_i,NA,151.04 OR 165.05,482,1.1864499999999998
767_i,NA,281.08,4145,1.2352
768_i,NA,269.15,NA,1.1732
769_i,NA,407.23,726,1.2111
771_i,NA,281.11 OR 303.1 OR 330.17,143,1.2025333333333332
773_i,NA,312.05,NA,1.2153
774_i,NA,290.07,4611,1.1904
775_i,NA,325.15 OR 342.18,1913,1.20475
776_i,NA,180.06 OR 293.16,669 OR 1819,1.20615
777_i,NA,268.17 OR 274.2 OR 298.2,NA,1.2072333333333334
781_i,NA,360.07,NA,1.2574
782_i,NA,338.09,189,1.161
783_i,NA,184.04,934,1.2621
784_i,NA,236.13,1291,1.2062
785_i,NA,287.1 OR 415.19,2199 OR 5401,1.21375
786_i,NA,188.16 OR 262.12 OR 403.22,2461 OR 6502,1.2147000000000001
